Date,Ticker,Open,High,Low,Close,Volume
2024-04-25,005380,218159.38,221855.53,217664.96,220549.2,2051702
2024-04-25,005930,66368.33,69171.38,66115.58,68319.61,2328332
2024-04-25,035420,142912.53,145286.69,142361.31,143446.04,1185270
2024-04-25,051910,495004.47,504267.56,488414.35,502250.28,2673381
2024-04-26,000660,110991.57,112212.09,109089.35,109801.89,1480619
2024-04-26,005380,220896.13,223627.58,216647.7,218883.4,1754127
2024-04-26,005930,68226.21,68858.21,67112.0,67786.23,1001480
2024-04-26,035420,143594.73,144181.61,141561.56,143272.97,2722957
2024-04-26,051910,501215.49,508556.61,491487.01,493067.02,1901928
2024-04-29,000660,110015.21,111596.22,107639.95,108018.36,803443
2024-04-29,005380,219341.05,220675.87,216020.95,216863.44,2870183
2024-04-29,005930,67955.96,68154.08,66524.44,66637.5,1781212
2024-04-29,035420,143057.78,143728.07,140468.7,142606.49,2715471
2024-04-29,051910,494491.26,495659.88,480836.3,486064.94,2204093
2024-04-30,000660,108106.77,108558.13,106875.05,108372.18,930954
2024-04-30,005380,217023.76,219494.1,214782.53,215586.37,2659087
2024-04-30,005930,66511.61,67082.72,65859.42,66042.93,2410894
2024-04-30,035420,142856.85,144254.36,140912.49,141548.93,1134506
2024-04-30,051910,485627.5,492424.93,470705.29,477428.07,2008706
2024-05-01,000660,108439.67,110254.46,106986.88,109096.69,1644445
2024-05-01,005380,215450.62,218214.55,213431.05,217840.37,2282263
2024-05-01,005930,66164.41,67779.05,65813.2,67093.16,2668230
2024-05-01,035420,141513.54,146063.27,139576.62,145204.09,1869487
2024-05-01,051910,477688.36,487036.34,472232.84,482148.23,1602046
2024-05-02,000660,109068.05,112095.75,107616.83,111408.73,1721685
2024-05-02,005380,217775.47,220276.73,213989.36,216151.36,2196437
2024-05-02,005930,66992.39,67651.07,66194.98,67124.02,2972869
2024-05-02,035420,145570.65,145797.86,143798.52,145386.07,1256590
2024-05-02,051910,483142.46,488497.18,481488.25,486682.25,2037841
2024-05-03,000660,111576.63,111799.12,109820.96,111366.45,1580496
2024-05-03,005380,215744.67,218223.83,211757.17,213327.32,1248941
2024-05-03,005930,67302.86,67407.31,65902.2,66241.49,2835546
2024-05-03,035420,145157.66,147261.74,143931.5,145268.93,1825858
2024-05-03,051910,487447.86,492805.16,478922.43,484785.83,2051388
2024-05-06,000660,111661.61,112818.43,111035.62,111649.53,1596223
2024-05-06,005380,213060.97,215507.02,209826.26,211570.36,1275269
2024-05-06,005930,66114.53,67446.53,65970.2,66848.16,874681
2024-05-06,035420,145496.05,145956.24,143532.28,144715.81,1745967
2024-05-06,051910,485855.43,489280.53,483195.07,483905.31,1794873
2024-05-07,000660,111712.28,114146.87,111031.43,114016.68,2809231
2024-05-07,005380,212163.52,216437.39,211824.04,214079.99,1739631
2024-05-07,005930,66927.34,67430.74,66789.57,67084.39,2936328
2024-05-07,035420,144799.96,147099.77,144187.78,144926.77,1675304
2024-05-07,051910,482868.16,485983.67,481338.24,482146.4,1503385
2024-05-08,000660,114093.69,116377.31,113538.69,114857.54,1065228
2024-05-08,005380,214048.01,216952.93,209823.17,211440.54,2356013
2024-05-08,005930,67263.21,68242.99,67066.04,67725.64,2658008
2024-05-08,035420,145211.59,147171.65,143095.35,146674.44,1249786
2024-05-08,051910,483211.26,502080.6,478332.09,495472.24,983166
2024-05-09,000660,115134.89,115357.12,113761.91,114624.4,1112701
2024-05-09,005380,211126.14,214115.77,208324.14,212573.72,1253156
2024-05-09,005930,67652.13,68504.87,65891.62,66859.88,2111793
2024-05-09,035420,146534.0,147727.97,144713.43,145643.83,2803332
2024-05-09,051910,496139.81,498799.7,491055.01,493046.45,1773840
2024-05-10,000660,114288.58,115277.5,113046.33,114486.57,1869201
2024-05-10,005380,211937.2,215418.52,211657.86,215085.2,1333178
2024-05-10,005930,66751.57,66931.0,65776.37,66705.08,2331835
2024-05-10,035420,145652.44,146820.26,142356.21,144420.94,876805
2024-05-10,051910,493002.87,508306.33,488246.91,502333.22,1774880
2024-05-13,000660,114539.6,115482.84,113018.75,115296.94,2029013
2024-05-13,005380,215295.96,218040.42,211994.75,213551.7,1136917
2024-05-13,005930,66640.99,67383.82,64707.33,65631.75,1493638
2024-05-13,035420,144465.27,145495.96,142994.87,143461.33,1153495
2024-05-13,051910,501960.06,509300.73,498126.72,506191.32,2579358
2024-05-14,000660,115188.45,116479.53,114110.23,114783.77,2660329
2024-05-14,005380,213843.99,215854.87,203334.2,204307.21,2493442
2024-05-14,005930,65647.3,66439.68,62973.56,63644.21,2176961
2024-05-14,035420,143052.44,144094.8,140220.04,141876.49,909151
2024-05-14,051910,505771.49,509989.4,498627.42,501440.41,1392766
2024-05-15,000660,114916.34,116104.35,114275.29,115295.09,1405838
2024-05-15,005380,204889.99,206740.12,202112.3,204198.6,2226622
2024-05-15,005930,63791.6,64405.41,62823.53,63569.74,853681
2024-05-15,035420,142067.68,142431.7,140906.68,141826.22,1418309
2024-05-15,051910,500771.06,507815.8,493632.8,496048.81,2069810
2024-05-16,000660,115161.1,116548.31,113927.07,114932.75,2556436
2024-05-16,005380,203669.86,207447.19,200955.21,204671.12,1521254
2024-05-16,005930,63710.91,63794.4,63535.43,63711.72,1963661
2024-05-16,035420,141548.38,142442.47,139323.07,139851.67,1662605
2024-05-16,051910,496488.47,503262.64,493337.47,502553.94,1920919
2024-05-17,000660,115155.09,116960.02,114905.53,115458.39,1748167
2024-05-17,005380,205058.86,206978.7,200576.79,202498.32,1841558
2024-05-17,005930,63879.56,64668.18,63813.84,63889.81,1571565
2024-05-17,035420,140062.1,143038.82,139476.47,142645.57,1321253
2024-05-17,051910,502691.89,505724.09,495522.32,502486.46,1225346
2024-05-20,000660,115332.91,116388.29,113311.19,114433.04,2122363
2024-05-20,005380,202929.09,204097.98,200355.74,200923.33,993895
2024-05-20,005930,63992.24,64859.41,63462.27,64432.42,2180512
2024-05-20,035420,142797.4,145714.83,142512.95,144426.41,1652109
2024-05-20,051910,503845.42,507232.17,493494.12,497707.93,915961
2024-05-21,000660,114574.2,115793.0,113348.65,114465.4,1167092
2024-05-21,005380,201257.02,203901.47,198750.45,201311.46,1746762
2024-05-21,005930,64576.88,65531.14,63373.89,63644.01,1719086
2024-05-21,035420,144050.46,144233.14,139032.11,139509.78,1954418
2024-05-21,051910,496326.99,501806.71,484253.72,487896.69,1919153
2024-05-22,000660,114417.69,114760.52,113730.88,114020.34,1560930
2024-05-22,005380,200907.43,204121.34,199399.59,201921.92,2197711
2024-05-22,005930,63613.98,64334.48,62487.93,63224.95,1043043
2024-05-22,035420,139740.18,140405.67,138319.19,139807.02,866228
2024-05-22,051910,487144.72,495727.55,480984.92,490127.11,1217856
2024-05-23,000660,113783.95,113938.27,112497.51,113171.84,2201185
2024-05-23,005380,201554.2,202353.25,196354.94,199227.62,1508548
2024-05-23,005930,63169.8,63486.99,62260.72,62943.77,1313937
2024-05-23,035420,140194.14,141645.17,138127.15,138394.97,1384092
2024-05-23,051910,490011.57,492947.0,484359.03,490490.67,2219522
2024-05-24,000660,113063.61,113290.18,111181.62,112221.37,1484678
2024-05-24,005380,199299.03,201892.13,193056.32,194155.82,1757871
2024-05-24,005930,62770.84,62849.31,61724.41,61796.83,1741100
2024-05-24,035420,138487.52,139941.5,135837.09,137286.05,2665840
2024-05-24,051910,490934.97,497092.88,475284.24,479674.25,960787
2024-05-27,000660,112340.63,113405.72,109553.32,110648.26,1279363
2024-05-27,005380,194683.68,196838.72,192808.61,193190.68,1960693
2024-05-27,005930,61753.94,62403.28,60937.36,61674.02,2889914
2024-05-27,035420,137654.38,139497.3,136834.04,137473.71,1410422
2024-05-27,051910,479022.86,489803.51,475836.21,482698.16,2361421
2024-05-28,000660,110972.27,111788.58,109694.52,110286.11,1109216
2024-05-28,005380,192911.22,193953.09,191978.53,193616.28,1066866
2024-05-28,005930,61779.98,62034.91,61214.46,61895.54,2734060
2024-05-28,035420,137293.58,139943.48,135253.94,137945.07,2375309
2024-05-28,051910,481271.37,486409.22,474305.16,482426.84,2052306
2024-05-29,000660,110276.58,114381.2,109402.79,114222.94,2920838
2024-05-29,005380,193387.16,200225.76,192014.47,198547.13,2121283
2024-05-29,005930,62060.7,64130.54,61662.75,63650.39,1167474
2024-05-29,035420,138115.77,141818.21,137958.53,140453.33,1486134
2024-05-29,051910,483644.79,505198.22,480050.21,497949.14,1808050
2024-05-30,000660,114143.59,114320.05,112177.96,113836.17,1653570
2024-05-30,005380,198149.54,199401.12,196556.09,197814.05,2933601
2024-05-30,005930,63837.96,64108.85,63303.74,63418.0,2229222
2024-05-30,035420,140318.47,140613.86,138534.52,139764.56,1374306
2024-05-30,051910,499278.72,504486.46,490766.28,497780.71,1824596
2024-05-31,000660,113603.96,113754.7,112669.98,113169.4,1808750
2024-05-31,005380,198084.22,202272.72,197226.71,199496.44,2101777
2024-05-31,005930,63459.0,64436.18,62712.04,63913.52,1188361
2024-05-31,035420,139633.23,141404.34,138625.85,138890.19,1208612
2024-05-31,051910,497004.9,502510.67,492718.99,498731.65,2080718
2024-06-03,000660,113026.3,115194.92,111514.68,113649.16,2903021
2024-06-03,005380,199127.8,205672.69,197878.73,203569.09,2125432
2024-06-03,005930,63806.33,64856.35,63545.63,64623.05,1570275
2024-06-03,035420,138783.94,140727.03,135558.66,137502.21,1003193
2024-06-03,051910,498303.05,504342.44,494342.58,502683.69,2626446
2024-06-04,000660,113522.3,115047.77,111348.93,112084.07,2618756
2024-06-04,005380,203556.61,205266.73,199233.62,201310.71,1942487
2024-06-04,005930,64451.61,65390.5,62747.02,62912.29,2841055
2024-06-04,035420,137224.0,138504.71,132003.9,133728.1,2929768
2024-06-04,051910,503178.37,506065.18,481032.31,481949.3,2806856
2024-06-05,000660,112409.57,113383.03,112236.0,112814.7,1656860
2024-06-05,005380,200945.4,203672.03,198453.85,201202.78,986925
2024-06-05,005930,63099.11,63321.82,62502.65,63105.08,2468124
2024-06-05,035420,133685.35,134757.67,131123.79,132655.53,1836112
2024-06-05,051910,481108.83,493338.12,478885.3,492573.72,2620742
2024-06-06,000660,112737.21,114618.29,111900.66,113961.26,1139119
2024-06-06,005380,201125.81,203180.57,199201.34,200984.47,1408859
2024-06-06,005930,63179.3,63712.71,62953.23,63512.36,1293769
2024-06-06,035420,132784.4,135367.29,132194.06,133826.08,2071360
2024-06-06,051910,493956.47,500603.99,479865.32,483049.83,1966115
2024-06-07,000660,113997.99,117856.59,113503.99,116853.54,2634029
2024-06-07,005380,201054.62,206671.95,200664.6,205468.31,2829819
2024-06-07,005930,63407.11,66013.64,62982.36,65456.11,2076189
2024-06-07,035420,134150.77,142496.06,133560.33,140744.67,922332
2024-06-07,051910,481681.37,500683.39,477555.58,498463.63,2182708
2024-06-10,000660,116811.78,117423.01,113780.56,115089.05,1228172
2024-06-10,005380,205471.23,208892.26,204509.6,207730.96,880768
2024-06-10,005930,65295.67,66289.53,64559.03,65420.45,1084932
2024-06-10,035420,140328.25,140885.95,138703.58,139500.22,1704634
2024-06-10,051910,498634.86,504950.07,493108.36,499260.05,2042895
2024-06-11,000660,114783.59,117826.45,113496.11,117147.66,2926118
2024-06-11,005380,207699.52,208885.17,206597.26,207034.62,826406
2024-06-11,005930,65573.04,66660.92,65380.9,65715.99,2580935
2024-06-11,035420,139418.54,142396.33,139075.27,140515.64,2800185
2024-06-11,051910,498026.3,508534.99,495786.31,505104.66,2325481
2024-06-12,000660,117188.23,117875.17,115986.4,116789.14,1106232
2024-06-12,005380,207100.23,209469.51,205399.99,207114.76,987886
2024-06-12,005930,65777.2,66350.25,64850.37,65756.64,1698597
2024-06-12,035420,140358.72,142789.24,138787.1,141281.1,1219341
2024-06-12,051910,506591.62,509069.09,500404.21,504452.62,1524966
2024-06-13,000660,116749.93,117890.26,113854.75,114790.92,1683913
2024-06-13,005380,207701.88,209415.87,203427.76,204738.37,1320541
2024-06-13,005930,65706.41,66011.06,64034.66,64348.17,1890926
2024-06-13,035420,141013.76,141830.16,138493.51,139748.54,2628088
2024-06-13,051910,504272.84,510827.03,492469.16,495153.42,2741370
2024-06-14,000660,115131.05,119486.72,114408.92,117915.57,2052630
2024-06-14,005380,204718.1,207586.15,201861.99,206141.49,1033552
2024-06-14,005930,64186.42,65644.53,63837.61,65377.62,967487
2024-06-14,035420,139429.82,143772.77,138375.78,142167.84,1433479
2024-06-14,051910,494272.57,513149.82,487272.03,506450.97,2754918
2024-06-17,000660,118000.93,120156.91,116883.69,119699.85,886810
2024-06-17,005380,206558.89,207458.97,202252.55,204765.14,1910805
2024-06-17,005930,65515.39,66841.31,64973.46,66315.3,2103297
2024-06-17,035420,142161.72,145658.34,141215.65,144904.95,1754456
2024-06-17,051910,505931.57,514004.41,501969.74,511241.54,2869518
2024-06-18,000660,119682.29,122507.45,118268.66,121462.59,2920863
2024-06-18,005380,205095.32,207624.82,203675.1,207237.85,1062262
2024-06-18,005930,66444.49,68184.8,66078.52,67786.94,2044610
2024-06-18,035420,144613.17,147740.72,143550.81,147352.87,2785308
2024-06-18,051910,509854.39,528927.65,508320.75,525808.95,1671319
2024-06-19,000660,121760.99,123821.8,120843.81,122461.25,2713932
2024-06-19,005380,206661.48,207020.74,204492.09,205173.62,1059539
2024-06-19,005930,67692.18,68592.54,67215.88,67474.72,2248594
2024-06-19,035420,147214.91,148872.84,142648.48,143477.6,2849420
2024-06-19,051910,524859.84,528506.1,518557.7,523585.31,2813915
2024-06-20,000660,122189.87,125508.1,120570.55,124011.63,2547263
2024-06-20,005380,204613.68,210857.64,203962.17,209364.74,1377298
2024-06-20,005930,67616.65,70813.26,67272.96,69894.69,2641429
2024-06-20,035420,143753.92,149079.02,142919.92,147759.17,2776450
2024-06-20,051910,524408.18,544755.86,523798.39,540394.0,1823610
2024-06-21,000660,123844.79,125489.35,122625.1,122844.19,1127351
2024-06-21,005380,209266.4,209592.63,203337.38,205124.61,2070748
2024-06-21,005930,69977.5,70713.81,67747.77,68179.99,2455976
2024-06-21,035420,147670.08,148493.36,144183.23,146356.42,2618412
2024-06-21,051910,538961.65,541479.59,518250.34,522901.55,1145185
2024-06-24,000660,122816.68,125707.68,121805.61,123882.42,2699804
2024-06-24,005380,205211.88,210336.14,203040.22,209153.59,1034571
2024-06-24,005930,68040.34,70124.1,67850.22,69201.49,864344
2024-06-24,035420,146620.72,146981.76,145356.87,146370.34,1820759
2024-06-24,051910,524305.75,533594.95,518410.46,527405.38,2099769
2024-06-25,000660,123948.37,128542.52,122585.06,127743.53,1247090
2024-06-25,005380,208986.43,212550.26,208094.55,212042.86,2925803
2024-06-25,005930,69336.77,71574.6,68622.02,71374.46,2435718
2024-06-25,035420,146035.48,153227.76,144283.89,151003.78,947915
2024-06-25,051910,528106.15,551485.39,526702.91,543775.79,1933422
2024-06-26,000660,127944.19,128764.51,126916.8,127919.96,1883116
2024-06-26,005380,212640.91,216620.33,211239.84,213816.98,2341904
2024-06-26,005930,71229.18,72533.84,70990.55,71641.79,1916429
2024-06-26,035420,151089.71,152803.69,147918.25,150101.6,2249178
2024-06-26,051910,544671.89,549503.14,525563.65,529408.29,1052432
2024-06-27,000660,127979.28,129658.12,127450.93,127612.96,1696685
2024-06-27,005380,213541.42,215640.7,206759.41,208557.36,1860438
2024-06-27,005930,71429.61,71788.08,70222.4,70672.09,2958609
2024-06-27,035420,150130.68,150497.86,146734.94,148605.09,2049543
2024-06-27,051910,528220.73,532664.9,521192.98,527115.62,846281
2024-06-28,000660,127863.73,129947.14,126972.44,128443.91,2903303
2024-06-28,005380,208879.93,210849.59,206676.78,209811.69,2834211
2024-06-28,005930,70727.98,71055.96,69904.87,70335.6,1987967
2024-06-28,035420,148423.51,152777.83,147898.44,150648.21,2963847
2024-06-28,051910,527820.39,528588.27,521422.9,524922.1,1986226
2024-07-01,000660,128213.07,129225.92,127822.73,128899.84,1766129
2024-07-01,005380,209253.03,211471.52,208788.32,209835.04,2142798
2024-07-01,005930,70453.7,70629.67,69253.97,69556.24,1990786
2024-07-01,035420,150430.98,155850.99,149082.7,153611.93,1564541
2024-07-01,051910,526398.64,530493.49,517513.44,524919.84,2013713
2024-07-02,000660,129168.19,130912.38,124143.5,125922.23,2743622
2024-07-02,005380,209893.46,210837.23,202575.99,204662.35,2674506
2024-07-02,005930,69749.46,70153.05,66573.59,66985.09,2850461
2024-07-02,035420,153197.5,153463.86,148167.53,148958.78,1807443
2024-07-02,051910,525994.12,533860.83,501551.83,506094.12,1504657
2024-07-03,000660,125883.18,126908.63,124334.8,125113.97,2838041
2024-07-03,005380,204735.07,207492.26,201949.47,205803.36,835261
2024-07-03,005930,66825.34,67768.99,66440.8,66799.48,949241
2024-07-03,035420,148714.36,150141.36,145173.2,146856.17,2070789
2024-07-03,051910,507328.95,518600.61,504090.16,516700.5,1692571
2024-07-04,000660,124752.98,125710.56,121585.81,122242.48,2389955
2024-07-04,005380,206375.93,207702.76,205023.13,206406.98,975373
2024-07-04,005930,66719.71,67447.92,64551.65,65471.99,2080775
2024-07-04,035420,146732.12,148570.63,144697.61,145207.33,1850170
2024-07-04,051910,515277.76,518298.34,497433.78,503112.31,2309400
2024-07-05,000660,122383.7,122736.42,119540.6,120846.77,1589174
2024-07-05,005380,206633.76,209538.19,201133.53,202539.29,1077453
2024-07-05,005930,65411.45,66629.16,64472.17,65989.54,2717380
2024-07-05,035420,145077.36,148294.49,144537.67,147398.91,1521994
2024-07-05,051910,504467.06,510680.1,502631.06,508264.5,921791
2024-07-08,000660,121067.51,122301.76,119608.63,121705.08,2906385
2024-07-08,005380,202638.6,205015.32,199857.5,201735.69,2735643
2024-07-08,005930,66177.01,67140.83,65069.24,65363.69,1086189
2024-07-08,035420,147141.61,147463.21,143931.11,145160.08,1860690
2024-07-08,051910,508380.75,509391.26,504789.03,505761.89,2485972
2024-07-09,000660,121346.44,124810.08,120676.06,122969.29,2622632
2024-07-09,005380,201915.66,204659.59,198383.85,199635.75,1088833
2024-07-09,005930,65464.98,67790.11,64503.28,67699.11,1511942
2024-07-09,035420,145457.0,151358.18,144050.99,150740.54,2578492
2024-07-09,051910,506241.2,521326.82,503236.79,514873.12,2931677
2024-07-10,000660,122817.75,122965.19,120945.47,121512.92,2635118
2024-07-10,005380,199407.79,200170.55,195512.19,195958.28,2472880
2024-07-10,005930,67694.49,68492.32,67131.51,67498.29,1780985
2024-07-10,035420,151033.24,151997.52,145615.11,146874.16,1467228
2024-07-10,051910,515534.09,522723.32,509795.13,513782.16,1057541
2024-07-11,000660,121688.24,122053.29,120201.47,120739.0,2491630
2024-07-11,005380,196165.68,199836.19,193728.64,198799.74,2464192
2024-07-11,005930,67406.61,68415.0,66323.21,66927.8,1793051
2024-07-11,035420,147255.34,147788.7,146971.51,147396.47,2304506
2024-07-11,051910,513869.02,515295.64,500863.25,504244.25,1861484
2024-07-12,000660,120853.85,123824.3,120472.31,122389.21,2149929
2024-07-12,005380,198768.92,200130.94,197503.3,199301.63,888734
2024-07-12,005930,66792.72,68041.05,66439.49,67225.78,1285693
2024-07-12,035420,147424.4,148356.66,146194.63,148140.78,1697045
2024-07-12,051910,504615.1,519717.87,498422.34,519125.73,1880926
2024-07-15,000660,122087.11,123042.66,119694.8,121383.6,1696594
2024-07-15,005380,199093.77,200598.88,191731.92,194243.21,2966239
2024-07-15,005930,67057.33,67763.24,65994.83,66382.29,1401170
2024-07-15,035420,147839.66,149981.96,147632.11,148469.1,2036815
2024-07-15,051910,520528.93,523844.98,504860.18,509475.41,2372331
2024-07-16,000660,121315.94,122966.93,120088.65,122730.78,1044195
2024-07-16,005380,193904.18,194892.01,191548.14,194343.0,2491934
2024-07-16,005930,66561.86,66769.19,65346.18,65936.13,2875955
2024-07-16,035420,148660.4,152601.87,147299.77,152303.61,1055988
2024-07-16,051910,509792.69,512435.95,503329.58,508028.11,1278939
2024-07-17,000660,122957.76,125971.86,121237.88,124199.82,2901253
2024-07-17,005380,194256.14,203209.04,191399.43,201413.27,875748
2024-07-17,005930,65904.37,68729.03,65282.65,68052.63,1403273
2024-07-17,035420,152406.69,156034.21,151532.62,153858.84,968966
2024-07-17,051910,509448.62,518288.88,504458.94,516826.84,856845
2024-07-18,000660,124216.64,124861.81,119771.48,121462.72,1901373
2024-07-18,005380,201347.81,203851.2,193564.35,194070.22,990754
2024-07-18,005930,68250.25,68709.62,67044.24,67211.1,1305900
2024-07-18,035420,153724.68,155063.51,148083.1,149481.52,2634016
2024-07-18,051910,515964.09,522117.79,502653.1,508852.73,976139
2024-07-19,000660,121677.36,123435.85,119937.76,122105.0,960384
2024-07-19,005380,194114.89,196790.81,190450.98,192290.89,2625044
2024-07-19,005930,67095.41,67256.11,66701.11,67159.68,1610757
2024-07-19,035420,149763.74,152807.13,148300.31,151359.28,1361740
2024-07-19,051910,508774.74,509354.52,500132.15,507137.38,2576776
2024-07-22,000660,122033.84,122907.66,120600.36,122279.87,1418209
2024-07-22,005380,191868.27,198744.44,191008.68,195981.97,2870935
2024-07-22,005930,67306.5,67819.71,66438.97,66535.13,1208156
2024-07-22,035420,151001.35,152215.41,149609.79,151312.29,2286810
2024-07-22,051910,507963.42,514979.38,503538.62,505072.42,2302986
2024-07-23,000660,122502.52,127102.45,121359.75,125346.44,2793444
2024-07-23,005380,196189.66,202810.66,195823.67,201583.49,1406246
2024-07-23,005930,66682.29,68760.42,66401.75,67953.65,2658523
2024-07-23,035420,151455.88,153259.59,150022.14,152956.51,1199913
2024-07-23,051910,503715.79,516240.52,502122.62,510139.32,2557980
2024-07-24,000660,125212.19,126172.59,122469.58,123936.44,2209047
2024-07-24,005380,201380.5,203557.69,197936.71,198788.63,2844687
2024-07-24,005930,68060.08,68724.82,65899.96,66778.94,871557
2024-07-24,035420,152641.55,154562.12,148219.09,150386.64,1722202
2024-07-24,051910,510165.27,512338.89,492151.39,493714.18,2399758
2024-07-25,000660,124292.62,125467.05,121457.34,122683.01,2225198
2024-07-25,005380,198436.54,200851.9,192514.39,193415.77,940348
2024-07-25,005930,66947.57,67592.48,65987.65,66242.59,1859349
2024-07-25,035420,150087.25,152085.01,143373.86,144413.85,1309037
2024-07-25,051910,495138.34,496712.73,488117.52,493966.42,1265955
2024-07-26,000660,122405.45,125963.23,121431.49,124292.59,1788569
2024-07-26,005380,193284.9,199899.97,191209.57,198913.61,2962483
2024-07-26,005930,66090.48,66272.4,65565.85,65921.96,1746672
2024-07-26,035420,144415.95,147140.59,144186.86,145504.99,1284981
2024-07-26,051910,494833.45,496783.47,487872.75,494993.23,2996833
2024-07-29,000660,124356.62,127367.35,122616.23,126137.89,2301757
2024-07-29,005380,199084.01,205261.02,198819.76,203018.19,1629843
2024-07-29,005930,65803.51,66425.37,64875.61,65905.88,2080337
2024-07-29,035420,145842.14,147895.63,144729.09,145043.85,2197911
2024-07-29,051910,493581.95,508515.44,488702.96,502141.55,2651554
2024-07-30,000660,125942.57,128190.26,125503.73,126796.1,2568708
2024-07-30,005380,203385.86,206550.32,202810.99,205097.53,1197446
2024-07-30,005930,65814.53,66959.16,65113.28,66154.34,1801484
2024-07-30,035420,145156.83,146121.39,144161.04,144807.81,1968846
2024-07-30,051910,502306.11,512372.01,501284.78,505485.86,820015
2024-07-31,000660,126836.04,127886.54,124274.58,125911.39,2505761
2024-07-31,005380,205648.45,206483.96,201966.88,204096.19,2463622
2024-07-31,005930,65960.49,66644.84,65333.53,66510.87,1855865
2024-07-31,035420,144961.98,148937.46,144272.1,147902.38,2613837
2024-07-31,051910,504198.12,506469.55,499929.02,502759.34,2754198
2024-08-01,000660,125738.7,126738.79,123918.88,125299.71,1094422
2024-08-01,005380,203966.09,205906.82,200804.14,202581.99,2433213
2024-08-01,005930,66550.79,66889.08,65344.98,65691.19,2692269
2024-08-01,035420,147588.62,149457.24,143385.55,144459.73,2658264
2024-08-01,051910,502638.51,507412.38,491453.87,497604.76,2570927
2024-08-02,000660,125397.11,125617.89,124410.67,124975.43,1498690
2024-08-02,005380,202251.78,203147.37,200067.26,202778.63,1843479
2024-08-02,005930,65801.49,66337.16,65257.13,66234.19,1030846
2024-08-02,035420,144400.18,147219.13,144084.07,146296.5,1352572
2024-08-02,051910,499000.03,506420.49,494971.88,504021.16,989455
2024-08-05,000660,124600.6,125908.62,122813.32,124890.04,1407573
2024-08-05,005380,202374.72,205401.11,200472.35,204182.71,926262
2024-08-05,005930,66131.68,67111.3,65118.32,65976.35,1897553
2024-08-05,035420,146598.65,147738.64,145353.32,146496.38,1478630
2024-08-05,051910,504199.99,509500.61,497656.54,505437.41,1772545
2024-08-06,000660,125045.13,125279.93,124035.41,124439.75,808403
2024-08-06,005380,204284.77,208662.73,201654.48,205907.53,2115177
2024-08-06,005930,66023.12,66738.45,64820.71,65288.49,821495
2024-08-06,035420,146560.59,147374.43,142525.0,144614.72,1398396
2024-08-06,051910,504934.31,511071.07,501500.34,506861.27,818690
2024-08-07,000660,124250.72,130357.58,122937.11,128891.74,1024163
2024-08-07,005380,206111.05,213417.14,205042.44,211960.83,1703609
2024-08-07,005930,65220.51,67572.78,64322.44,67020.0,1571379
2024-08-07,035420,144186.41,151947.57,143973.08,149746.75,1669341
2024-08-07,051910,507655.03,533431.56,502643.46,527636.95,916459
2024-08-08,000660,128783.65,130371.23,128371.28,129750.31,1489365
2024-08-08,005380,211966.72,212200.51,209482.8,210602.35,2254953
2024-08-08,005930,66832.3,67879.63,66201.19,67737.38,1091974
2024-08-08,035420,149951.94,152253.07,149111.5,151368.88,2571946
2024-08-08,051910,528444.02,544951.48,522294.05,537230.17,1511754
2024-08-09,000660,129975.24,131728.12,127008.68,128152.64,2801874
2024-08-09,005380,210019.06,212455.04,209747.39,211155.28,1725620
2024-08-09,005930,67764.83,68486.69,66783.84,67038.03,1240330
2024-08-09,035420,151774.63,152776.79,149240.98,149845.43,1385042
2024-08-09,051910,536210.97,541078.22,517953.09,524685.98,1583626
2024-08-12,000660,128058.31,133171.93,126297.51,131268.92,2311442
2024-08-12,005380,211157.74,216315.74,210110.75,213384.05,2080554
2024-08-12,005930,66904.28,67242.86,66496.84,67077.58,2354246
2024-08-12,035420,150286.27,153114.58,149301.81,152906.51,2250913
2024-08-12,051910,525306.2,529950.76,518795.36,523818.53,1724549
2024-08-13,000660,131264.04,132107.69,129141.87,129939.97,2348485
2024-08-13,005380,213765.33,216565.9,211007.74,212838.91,1845238
2024-08-13,005930,66889.06,67832.66,64491.15,65424.92,1990851
2024-08-13,035420,153079.03,153490.11,150013.63,150293.27,1198603
2024-08-13,051910,524013.74,524580.77,505313.77,512437.09,2738767
2024-08-14,000660,129553.55,134830.99,128903.53,134382.5,2266047
2024-08-14,005380,212693.4,221202.23,211578.95,218033.36,983090
2024-08-14,005930,65506.99,67667.3,65179.27,66786.15,2563801
2024-08-14,035420,150403.96,151607.17,148794.79,150985.49,2002208
2024-08-14,051910,511139.23,525714.65,510055.89,520048.59,1395503
2024-08-15,000660,134758.28,138734.11,134530.65,137135.86,2345589
2024-08-15,005380,218508.18,220196.78,215063.5,218125.43,2009377
2024-08-15,005930,66721.81,68870.77,65795.82,68026.73,2768596
2024-08-15,035420,150910.48,152165.56,149007.96,151673.66,1719918
2024-08-15,051910,519644.48,537616.43,518264.27,532839.58,2872192
2024-08-16,000660,136969.69,137308.71,132983.82,133525.2,2217128
2024-08-16,005380,218017.02,220914.13,213589.9,216215.64,2618222
2024-08-16,005930,68046.15,68892.8,66323.05,66902.93,2215870
2024-08-16,035420,151907.8,153969.42,146519.61,148573.22,1664828
2024-08-16,051910,533605.47,534786.17,510230.13,513119.94,1702668
2024-08-19,000660,133163.23,136973.54,132949.53,136151.1,1900882
2024-08-19,005380,216290.48,217603.27,215988.94,217219.98,1927753
2024-08-19,005930,66913.53,69366.26,65986.3,68595.09,932774
